Student_ID,Age,Gender,Education_Level,Daily_Social_Media_Hours,Daily_AI_Tool_Usage_Hours,Sleep_Hours,Physical_Activity_Hours,Mental_Health_Score,Physical_Health_Score,Social_Isolation_Score,Burnout_Level,Academic_Performance_Score,Academic_Failure_Risk
STU_13932,21,Male,College,2.82,4.8,7.35,1.5,75.13,96.22,4.93,Moderate,75.07,0
STU_13933,23,Female,University,0.13,4.37,7.31,0.9,75.84,85.8,3.7,Low,94.92,0
STU_13934,16,Male,High School,4.65,3.31,6.8,0.92,71.22,78.6,5.3,Moderate,76.13,0
STU_13935,17,Female,High School,4.72,6.33,5.82,0.0,65.32,71.67,4.48,Low,51.6,0
STU_13936,17,Female,High School,4.21,2.37,8.64,1.12,83.88,77.34,3.75,Low,77.23,0
STU_13937,20,Male,College,3.24,3.96,7.47,0.0,76.68,76.8,3.43,Low,47.5,0
STU_13938,21,Male,College,5.11,1.75,5.74,0.0,44.84,76.65,5.44,Moderate,88.78,0
STU_13939,19,Male,College,6.13,3.66,6.13,0.69,76.13,81.5,6.46,Low,70.31,0
STU_13940,17,Male,High School,6.23,1.34,4.64,1.27,64.82,91.24,3.09,High,55.79,1
STU_13941,15,Female,High School,7.55,0.0,4.89,2.13,71.67,73.68,4.49,High,65.1,0
STU_13942,13,Female,High School,3.63,1.99,6.16,0.0,76.77,70.88,4.49,Low,81.49,0
STU_13943,23,Male,University,3.04,4.84,6.78,4.62,61.63,98.65,4.48,Low,80.52,0
STU_13944,21,Female,College,6.88,0.0,6.52,0.96,39.82,89.93,2.87,High,73.35,1
STU_13945,17,Male,High School,3.09,0.66,6.89,0.0,74.27,77.79,4.29,Low,78.54,0
STU_13946,21,Male,College,3.97,2.93,2.42,2.36,80.15,78.06,4.95,Moderate,75.29,0
STU_13947,22,Male,University,3.13,3.55,5.12,1.84,75.19,90.22,5.04,Low,75.86,0
STU_13948,24,Female,University,8.75,4.22,5.04,0.0,64.07,97.64,5.77,Severe,78.02,1
STU_13949,25,Female,University,5.96,4.33,6.95,0.0,68.67,83.31,4.12,Moderate,55.95,0
STU_13950,16,Female,High School,1.66,2.49,6.55,2.35,68.14,88.44,3.3,Low,98.09,0
STU_13951,17,Male,High School,4.5,0.25,6.89,0.38,70.06,89.37,3.65,Low,75.46,0
STU_13952,16,Male,High School,5.51,4.25,5.85,0.0,73.13,68.1,5.85,Moderate,66.4,0
STU_13953,14,Female,High School,1.69,0.94,8.96,1.48,79.45,97.71,3.25,Low,97.13,0
STU_13954,24,Female,University,5.39,0.76,6.94,0.0,77.96,96.43,5.04,Moderate,72.09,0
STU_13955,13,Female,High School,4.12,5.4,5.96,3.19,61.75,99.46,3.77,Low,67.26,0
STU_13956,20,Male,College,1.44,1.92,8.84,1.68,71.46,98.68,3.96,Low,98.7,0
STU_13957,16,Female,High School,1.13,2.96,6.38,1.72,72.53,96.75,4.63,Low,99.01,0
STU_13958,17,Male,High School,7.92,4.18,5.55,0.0,64.65,75.61,5.09,High,73.94,0
STU_13959,18,Female,College,2.4,2.67,5.09,0.47,62.96,88.77,4.82,Moderate,80.92,0
STU_13960,20,Male,College,7.02,2.68,7.06,2.25,71.3,90.67,2.77,Low,71.42,0
STU_13961,23,Female,University,6.14,5.38,6.03,0.2,61.88,80.21,5.31,Moderate,66.51,0
STU_13962,20,Female,College,2.94,0.76,7.64,0.14,83.22,62.56,4.45,Moderate,93.99,0
STU_13963,19,Male,College,5.75,2.77,8.05,0.0,65.7,98.47,4.35,Moderate,89.12,0
STU_13964,16,Male,High School,5.32,3.2,8.54,0.0,64.54,89.5,5.22,Moderate,82.03,0
STU_13965,18,Male,College,6.77,0.0,6.08,0.96,77.02,99.06,4.06,Low,69.77,0
STU_13966,16,Male,High School,4.94,1.22,6.89,0.21,73.92,72.05,4.3,Moderate,70.39,0
STU_13967,19,Male,College,3.67,0.22,7.18,0.8,67.31,87.76,2.64,Low,90.18,0
STU_13968,24,Male,University,7.81,4.11,6.25,1.94,75.52,97.42,6.61,High,52.02,1
STU_13969,25,Female,University,6.33,2.67,6.22,0.98,64.81,84.92,6.04,High,73.11,0
STU_13970,24,Male,University,2.89,2.21,8.27,3.13,81.25,97.87,3.01,Low,95.05,0
STU_13971,25,Male,University,4.06,2.09,6.2,0.28,74.5,88.51,5.74,Low,83.9,0
STU_13972,25,Female,University,7.75,4.5,8.12,0.0,72.81,90.43,5.39,High,71.77,0
STU_13973,23,Male,University,8.25,2.3,5.56,2.23,70.37,83.73,4.83,High,78.79,0
STU_13974,13,Female,High School,4.05,3.04,5.7,1.46,70.51,84.64,5.32,Low,84.24,0
STU_13975,17,Female,High School,5.72,1.03,5.6,1.0,64.98,80.25,5.35,Moderate,68.91,0
STU_13976,22,Female,University,5.4,4.08,5.66,0.75,73.71,99.1,4.28,Low,86.25,0
STU_13977,24,Male,University,1.75,4.39,6.79,0.27,85.34,95.37,4.47,Low,94.37,0
STU_13978,22,Female,University,5.77,0.0,4.69,0.0,74.82,79.38,4.83,High,69.17,0
STU_13979,16,Male,High School,0.0,1.56,5.18,2.56,88.16,98.99,2.52,Moderate,62.3,0
STU_13980,23,Female,University,6.77,0.73,5.43,2.05,79.97,83.54,4.57,Moderate,54.11,0
STU_13981,19,Male,College,5.8,2.85,6.51,0.0,63.94,61.83,4.01,Moderate,71.01,0
STU_13982,25,Female,University,0.0,2.74,7.46,0.0,75.32,96.55,5.02,Low,71.34,0
STU_13983,21,Male,College,2.09,3.6,6.5,0.54,81.26,67.2,4.09,Low,38.19,0
STU_13984,17,Female,High School,0.1,1.27,7.5,0.0,77.89,92.68,2.9,Low,99.74,0
STU_13985,16,Female,High School,1.94,2.34,6.57,2.86,83.81,98.89,2.91,Low,78.24,0
STU_13986,21,Male,College,4.83,1.75,5.89,0.0,72.19,77.17,5.61,Moderate,81.66,0
STU_13987,17,Male,High School,8.86,0.0,7.01,1.78,58.26,73.59,5.11,Moderate,66.84,0
STU_13988,21,Male,College,5.79,0.43,6.81,0.0,76.66,94.62,5.1,Moderate,71.83,0
STU_13989,20,Male,College,3.55,0.0,7.42,2.16,87.67,87.78,3.91,Low,93.33,0
STU_13990,16,Male,High School,6.29,4.77,6.07,1.61,73.95,81.02,4.49,Moderate,71.04,0
STU_13991,23,Non-binary,University,6.05,0.25,6.78,2.92,84.49,98.01,3.88,Low,91.38,0
STU_13992,23,Female,University,8.12,1.8,6.78,0.0,59.85,77.04,5.55,Low,74.29,0
STU_13993,19,Female,College,6.59,5.28,8.31,0.0,73.25,90.21,5.06,Low,73.15,0
STU_13994,17,Male,High School,4.51,1.51,6.13,0.35,54.71,75.66,3.94,Moderate,88.67,0
STU_13995,22,Female,University,0.73,4.04,6.26,4.21,79.74,96.88,3.19,Low,84.93,0
STU_13996,16,Male,High School,7.87,1.74,7.85,0.0,71.89,73.61,3.7,Low,70.06,0
STU_13997,17,Male,High School,4.19,3.01,5.82,1.09,65.63,92.21,4.37,Low,78.17,0
STU_13998,17,Female,High School,2.28,2.01,6.95,1.54,67.77,86.15,2.52,Low,93.71,0
STU_13999,23,Male,University,0.0,0.26,6.76,1.09,81.36,98.33,3.25,Low,78.11,0
STU_14000,21,Non-binary,College,1.63,5.91,7.87,2.71,73.07,98.47,2.55,Low,78.01,0
STU_14001,24,Female,University,5.51,4.27,5.87,1.01,80.13,79.1,4.74,Moderate,79.39,0
STU_14002,21,Female,College,3.53,2.1,5.76,2.52,69.89,88.35,3.49,Low,92.82,0
STU_14003,18,Female,College,6.98,0.81,5.73,2.88,75.68,96.08,3.98,Moderate,49.34,0
STU_14004,16,Male,High School,8.55,0.93,6.98,1.06,71.88,95.06,5.79,Moderate,78.98,0
STU_14005,14,Male,High School,0.0,1.92,7.34,1.08,82.5,82.9,5.32,Low,97.84,0
STU_14006,15,Male,High School,1.96,0.77,7.13,2.02,86.84,99.75,2.3,Low,74.01,0
STU_14007,14,Male,High School,4.85,2.45,7.08,2.54,59.93,98.13,3.65,Low,98.21,0
STU_14008,17,Female,High School,8.2,4.76,4.37,0.12,65.09,65.8,6.95,Severe,70.25,1
STU_14009,18,Female,College,2.41,1.54,7.53,2.22,73.71,99.1,2.2,Low,85.97,0
STU_14010,23,Male,University,5.06,4.9,7.89,1.28,67.7,94.11,4.02,Low,72.4,0
STU_14011,17,Female,High School,1.77,0.51,8.32,1.4,74.02,96.5,4.17,Low,86.12,0
STU_14012,14,Male,High School,4.29,4.35,5.73,0.0,72.57,92.62,5.92,Moderate,74.78,0
STU_14013,24,Female,University,4.84,4.5,5.94,2.16,65.67,99.84,4.23,Low,89.58,0
STU_14014,17,Male,High School,3.69,4.4,4.87,1.36,64.53,77.15,4.79,Moderate,66.03,0
STU_14015,21,Male,College,8.59,3.29,5.84,0.83,58.19,89.52,4.05,Severe,86.75,1
STU_14016,16,Male,High School,7.48,2.36,3.97,0.05,47.5,95.6,5.06,Severe,69.94,1
STU_14017,24,Male,University,3.7,4.17,5.12,0.0,78.67,67.8,7.04,Moderate,74.68,0
STU_14018,22,Male,University,3.85,2.77,6.15,0.05,80.03,83.44,4.37,Low,78.08,0
STU_14019,14,Male,High School,6.49,2.69,5.37,0.0,64.39,92.31,4.94,Low,70.79,0
STU_14020,15,Male,High School,4.62,0.76,7.4,2.64,71.09,93.75,2.76,Low,77.27,0
STU_14021,15,Male,High School,4.53,0.82,8.39,0.09,72.39,62.47,5.34,Moderate,85.3,0
STU_14022,21,Male,College,2.78,3.41,6.99,0.59,91.05,95.92,4.32,Low,98.36,0
STU_14023,16,Female,High School,6.0,1.86,7.63,1.69,76.92,98.03,3.93,Low,65.71,0
STU_14024,13,Female,High School,2.9,3.82,6.63,2.94,63.47,99.05,2.62,Low,72.68,0
STU_14025,13,Male,High School,2.9,4.22,7.17,1.76,78.01,81.24,3.66,Low,64.36,0
STU_14026,19,Male,College,5.22,0.05,6.63,3.36,80.54,98.48,3.53,Low,78.82,0
STU_14027,19,Female,College,4.85,1.2,7.63,2.5,74.71,99.55,2.62,Low,85.53,0
STU_14028,14,Male,High School,4.58,1.09,8.54,2.31,76.02,92.56,2.79,Low,76.64,0
STU_14029,21,Female,College,0.0,5.23,7.98,2.42,70.68,98.85,3.57,Low,88.75,0
STU_14030,21,Male,College,5.1,2.25,4.66,1.95,70.12,97.59,5.48,Low,72.86,0
STU_14031,17,Male,High School,0.0,3.13,5.88,0.39,70.54,71.18,2.77,Low,95.7,0
STU_14032,15,Male,High School,7.06,1.08,6.69,0.0,83.46,89.7,6.79,Low,82.45,0
STU_14033,15,Male,High School,3.12,2.6,6.89,1.31,67.34,88.02,5.15,Low,80.5,0
STU_14034,24,Female,University,4.9,1.48,7.86,3.25,85.34,99.01,3.37,Low,80.92,0
STU_14035,15,Male,High School,3.05,0.0,6.8,0.35,57.16,78.7,3.69,Moderate,72.52,0
STU_14036,18,Non-binary,College,5.27,1.42,5.63,0.6,69.11,78.56,5.07,Moderate,76.22,0
STU_14037,16,Male,High School,1.49,2.92,6.31,0.43,66.32,92.41,2.44,Moderate,91.75,0
STU_14038,20,Female,College,8.58,8.11,4.41,0.9,58.77,79.86,5.83,High,54.0,1
STU_14039,25,Male,University,2.78,0.17,7.24,1.74,82.96,94.54,2.9,Low,86.47,0
STU_14040,23,Male,University,6.69,2.31,6.72,0.32,76.84,83.28,5.16,Low,81.98,0
STU_14041,25,Female,University,1.71,2.95,8.22,2.08,73.81,98.31,4.71,Low,82.48,0
STU_14042,23,Male,University,3.52,3.99,5.16,1.62,68.5,97.57,4.44,Moderate,77.74,0
STU_14043,23,Female,University,2.62,1.83,6.19,0.25,75.23,84.57,3.42,Low,90.73,0
STU_14044,17,Male,High School,3.01,1.48,8.11,2.94,74.5,93.08,2.04,Low,97.36,0
STU_14045,13,Female,High School,5.56,3.85,7.07,1.32,53.67,80.69,2.4,Low,60.6,0
STU_14046,21,Male,College,5.67,3.79,7.35,4.03,81.73,98.05,3.53,Low,93.9,0
STU_14047,13,Female,High School,5.52,4.07,7.11,2.62,56.5,86.71,2.82,Low,71.62,0
STU_14048,18,Female,College,2.32,3.72,5.6,1.41,81.04,93.69,4.46,Low,74.36,0
STU_14049,13,Female,High School,4.82,0.0,8.75,0.8,75.89,91.86,4.23,Low,73.07,0
STU_14050,15,Male,High School,2.38,3.83,5.67,3.21,73.52,99.06,4.15,Low,69.18,0
STU_14051,22,Female,University,8.17,2.77,6.36,0.09,61.46,75.62,7.23,High,66.0,1
STU_14052,17,Non-binary,High School,2.19,0.0,9.06,0.0,69.46,91.81,3.97,Low,85.69,0
STU_14053,22,Female,University,3.32,3.59,4.81,1.08,63.36,89.14,4.42,High,73.26,0
STU_14054,19,Female,College,4.65,1.72,6.78,0.0,64.26,72.86,5.61,Low,77.37,0
STU_14055,22,Male,University,1.95,4.34,5.35,1.66,75.7,82.81,5.07,Moderate,67.31,0
STU_14056,20,Male,College,6.08,2.08,7.6,1.16,73.33,87.63,5.26,Low,83.81,0
STU_14057,24,Female,University,7.29,3.54,4.74,0.0,59.89,83.11,5.98,High,69.52,0
STU_14058,21,Female,College,2.29,3.37,5.74,2.21,77.14,85.78,4.22,Low,67.34,0
STU_14059,18,Male,College,2.8,0.58,7.52,2.27,78.37,94.42,2.58,Low,83.18,0
STU_14060,23,Male,University,7.49,4.9,6.7,0.0,74.43,83.69,6.16,Moderate,64.72,0
STU_14061,21,Female,College,4.86,1.03,6.9,2.3,77.99,99.15,3.78,Low,93.42,0
STU_14062,20,Male,College,3.95,0.85,7.59,2.23,71.46,86.28,4.05,Low,90.45,0
STU_14063,21,Male,College,2.59,4.31,7.67,1.46,82.61,87.39,2.7,Low,74.14,0
STU_14064,22,Non-binary,University,3.58,2.82,7.04,0.3,76.94,84.28,4.79,Low,70.7,0
STU_14065,16,Female,High School,4.13,6.42,5.86,0.6,52.83,97.77,4.81,Moderate,77.45,0
STU_14066,21,Female,College,6.1,0.48,4.85,1.6,69.01,96.63,5.2,Low,68.13,0
STU_14067,19,Male,College,4.49,3.71,5.2,0.29,75.49,75.95,5.77,Moderate,55.51,0
STU_14068,17,Male,High School,2.22,3.3,7.94,3.3,81.44,98.12,3.02,Low,74.19,0
STU_14069,17,Female,High School,3.19,4.78,6.92,2.15,72.8,94.55,3.43,Low,74.85,0
STU_14070,13,Female,High School,1.7,5.12,6.47,3.71,83.6,99.04,2.46,Low,76.68,0
STU_14071,14,Male,High School,4.17,3.85,5.87,0.48,73.76,75.51,5.13,Low,69.95,0
STU_14072,22,Female,University,10.14,3.45,3.92,0.08,45.92,56.82,6.46,Severe,86.26,1
STU_14073,15,Female,High School,10.69,2.5,6.74,0.0,74.29,83.79,5.78,Moderate,71.71,0
STU_14074,20,Male,College,5.32,2.54,5.78,1.77,63.47,98.32,4.67,Moderate,72.27,0
STU_14075,18,Male,College,0.37,4.12,6.76,2.61,80.4,96.67,4.24,Low,78.71,0
STU_14076,24,Male,University,6.82,3.56,7.12,0.7,55.54,65.31,2.89,Moderate,78.06,0
STU_14077,22,Female,University,6.17,3.55,5.33,0.13,75.06,83.87,6.2,High,63.42,0
STU_14078,23,Male,University,11.22,2.37,5.79,0.05,64.05,74.82,7.21,High,64.2,1
STU_14079,25,Male,University,4.69,0.03,6.55,3.64,75.47,89.88,2.37,Low,69.73,0
STU_14080,17,Male,High School,3.44,1.37,6.83,1.76,58.38,94.77,4.16,Low,98.31,0
STU_14081,25,Female,University,2.0,1.48,5.87,5.0,79.89,94.02,2.25,Low,99.9,0
STU_14082,13,Male,High School,6.56,2.93,6.85,0.68,69.91,82.23,5.31,Moderate,81.53,0
STU_14083,24,Female,University,4.03,4.49,6.82,0.44,73.44,73.61,4.33,Low,73.15,0
STU_14084,23,Female,University,3.86,2.36,7.76,0.09,83.68,83.61,5.71,Moderate,97.74,0
STU_14085,24,Female,University,3.24,0.94,6.98,2.54,79.89,99.57,3.1,Low,89.51,0
STU_14086,21,Female,College,10.0,0.0,4.46,1.37,51.16,77.29,7.01,High,65.34,1
STU_14087,15,Female,High School,3.47,1.71,6.55,2.88,86.73,97.51,2.17,Low,81.73,0
STU_14088,15,Female,High School,6.25,0.75,4.84,0.0,55.38,66.19,5.17,High,65.73,1
STU_14089,14,Male,High School,5.66,3.99,8.26,0.29,77.92,91.62,4.01,Moderate,85.75,0
STU_14090,16,Female,High School,0.0,3.75,6.7,0.38,76.01,89.98,2.97,Low,83.75,0
STU_14091,24,Female,University,10.03,1.11,5.96,0.42,61.05,78.32,5.94,High,54.55,1
STU_14092,14,Non-binary,High School,0.0,3.12,7.46,1.67,76.17,94.96,5.5,Low,85.57,0
STU_14093,25,Male,University,2.25,2.68,6.44,1.58,75.99,74.77,4.01,Low,97.85,0
STU_14094,21,Male,College,3.23,0.66,8.43,0.46,85.49,94.56,3.92,Low,89.94,0
STU_14095,24,Female,University,2.69,3.19,6.81,3.14,73.4,92.87,3.57,Low,90.78,0
STU_14096,22,Male,University,3.93,2.64,5.7,1.19,58.26,81.69,4.5,Low,73.06,0
STU_14097,19,Female,College,2.57,3.99,6.45,2.69,85.14,98.64,3.88,Low,68.57,0
STU_14098,20,Non-binary,College,7.89,2.33,6.49,0.0,70.06,67.97,5.39,Moderate,79.67,0
STU_14099,15,Female,High School,5.98,5.1,5.51,0.43,68.31,76.15,6.17,High,75.79,0
STU_14100,18,Male,College,2.95,1.46,6.56,4.22,85.02,97.88,2.8,Low,80.42,0
STU_14101,22,Male,University,2.41,0.0,7.66,1.35,83.86,90.63,3.46,Low,76.72,0
STU_14102,18,Female,College,3.09,2.88,6.5,0.49,87.65,81.56,6.77,Low,98.62,0
STU_14103,25,Female,University,2.24,4.67,6.98,2.24,75.65,98.11,3.35,Moderate,75.95,0
STU_14104,13,Female,High School,1.5,0.51,7.45,1.31,75.6,98.62,4.69,Low,91.39,0
STU_14105,18,Female,College,6.84,2.04,5.49,3.0,57.71,98.11,3.91,Moderate,88.76,0
STU_14106,25,Female,University,3.52,3.56,6.01,0.0,63.44,94.02,5.27,Moderate,77.36,0
STU_14107,15,Male,High School,5.49,0.0,4.68,0.0,74.69,93.18,5.35,Moderate,69.18,0
STU_14108,23,Female,University,4.66,6.46,7.6,0.0,83.21,84.61,4.67,Low,78.59,0
STU_14109,15,Male,High School,8.12,3.0,6.33,1.7,82.69,85.18,5.65,Moderate,79.78,0
STU_14110,15,Male,High School,6.74,1.75,5.88,0.45,66.14,84.59,5.1,High,70.97,0
STU_14111,22,Female,University,5.4,4.02,5.41,1.17,78.75,90.65,5.05,Low,65.61,0
STU_14112,23,Female,University,10.24,2.57,3.3,0.77,71.72,70.5,4.86,Severe,62.21,1
STU_14113,23,Female,University,2.74,1.57,5.19,2.6,85.2,87.15,6.1,Moderate,86.83,0
STU_14114,22,Male,University,4.03,3.9,8.49,3.09,74.35,87.11,3.32,Low,84.06,0
STU_14115,23,Male,University,6.13,3.18,4.87,2.71,68.46,98.23,3.51,High,97.56,0
STU_14116,20,Male,College,6.61,0.0,6.01,0.84,58.01,89.16,5.4,Low,83.5,0
STU_14117,25,Female,University,2.3,1.85,8.09,1.55,81.08,98.65,3.57,Low,90.65,0
STU_14118,17,Male,High School,4.42,1.53,5.26,3.28,75.28,99.47,3.82,Low,77.27,0
STU_14119,16,Female,High School,4.56,1.87,6.92,2.87,78.48,78.47,3.65,Low,92.66,0
STU_14120,25,Female,University,10.33,3.08,4.95,0.35,48.35,85.22,4.55,High,69.46,1
STU_14121,21,Male,College,6.16,0.0,5.85,2.35,79.92,97.39,4.33,Low,49.7,0
STU_14122,21,Female,College,7.2,4.24,6.04,0.0,68.8,82.43,5.81,Low,76.96,0
STU_14123,13,Female,High School,3.53,1.51,5.11,0.0,82.97,86.31,3.71,Low,75.01,0
STU_14124,14,Female,High School,2.62,3.88,6.15,0.0,65.93,70.19,5.07,Low,71.99,0
STU_14125,20,Female,College,3.44,1.49,6.77,0.4,74.66,96.97,4.31,Low,83.68,0
STU_14126,17,Male,High School,5.87,1.93,4.19,0.91,84.87,67.07,4.71,Low,61.25,0
STU_14127,19,Female,College,7.67,5.52,7.08,1.72,66.89,97.37,4.25,Moderate,69.93,0
STU_14128,13,Female,High School,0.94,0.63,8.93,3.15,88.91,98.5,3.16,Low,85.25,0
STU_14129,24,Male,University,9.45,1.56,4.2,0.0,47.76,51.76,5.19,Moderate,71.37,0
STU_14130,22,Female,University,6.72,1.32,5.47,1.13,71.43,65.33,4.74,Moderate,85.59,0
STU_14131,24,Female,University,6.94,5.35,7.51,2.2,82.54,96.85,4.41,Low,64.63,0
STU_14132,17,Male,High School,6.84,0.12,6.83,1.76,78.92,71.23,5.49,Moderate,63.4,0
STU_14133,23,Female,University,3.48,4.06,6.82,0.0,78.88,92.55,5.31,Low,81.71,0
STU_14134,24,Male,University,4.18,0.0,7.94,1.04,76.95,74.03,3.48,Low,90.16,0
STU_14135,15,Male,High School,6.2,0.21,7.18,0.0,68.73,76.38,6.66,Moderate,66.14,0
STU_14136,22,Female,University,3.88,1.07,6.85,1.57,70.37,99.71,5.82,Moderate,93.45,0
STU_14137,24,Female,University,5.09,1.89,5.71,2.78,78.27,86.21,5.6,Low,86.08,0
STU_14138,24,Female,University,2.84,4.34,6.63,0.0,60.61,78.41,3.89,Moderate,95.25,0
STU_14139,14,Male,High School,6.43,2.07,8.13,1.18,79.17,82.32,4.87,Low,95.88,0
STU_14140,14,Female,High School,4.15,3.43,8.23,1.7,76.29,97.75,2.3,Moderate,81.15,0
STU_14141,21,Male,College,3.49,1.32,6.44,2.88,87.71,97.84,3.06,Low,78.16,0
STU_14142,25,Female,University,2.44,2.61,4.91,2.3,76.84,98.05,4.81,Low,95.02,0
STU_14143,16,Female,High School,2.84,4.36,6.36,1.91,83.27,83.05,3.57,Low,78.69,0
STU_14144,16,Female,High School,1.2,3.64,3.74,0.51,71.8,85.91,4.18,Moderate,81.04,0
STU_14145,19,Male,College,5.56,3.51,6.97,2.02,78.71,85.26,3.61,Low,71.14,0
STU_14146,22,Female,University,3.0,0.0,6.42,0.23,75.34,99.9,4.14,Low,75.01,0
STU_14147,22,Female,University,4.39,1.39,5.52,1.19,71.21,97.31,2.67,Moderate,78.47,0
STU_14148,25,Male,University,7.54,2.73,4.65,2.08,60.82,75.69,4.17,Moderate,72.1,0
STU_14149,14,Male,High School,4.2,2.12,5.98,1.18,66.84,93.02,6.33,Low,72.17,0
STU_14150,15,Female,High School,4.11,1.56,5.32,1.12,73.95,98.06,6.41,High,92.46,0
STU_14151,15,Female,High School,4.37,0.94,7.38,1.93,85.32,97.22,4.14,Moderate,91.49,0
STU_14152,18,Male,College,5.23,4.27,3.57,0.0,70.73,95.9,5.43,Moderate,73.99,0
STU_14153,15,Male,High School,3.33,3.11,7.31,3.39,75.91,97.63,2.94,Low,98.45,0
STU_14154,23,Female,University,6.63,4.07,7.02,0.0,76.24,90.41,6.27,Severe,87.95,1
STU_14155,17,Male,High School,4.83,6.77,6.89,0.0,74.78,86.15,5.83,Moderate,69.32,0
STU_14156,16,Female,High School,3.14,0.0,5.93,0.0,70.11,77.54,3.74,Low,90.23,0
STU_14157,15,Male,High School,3.64,2.97,6.39,2.08,83.91,98.29,2.9,Low,86.66,0
STU_14158,20,Female,College,7.36,2.08,5.86,0.0,72.37,84.96,5.13,Moderate,74.75,0
STU_14159,22,Female,University,2.86,4.62,4.65,1.98,85.72,80.54,4.88,Low,80.96,0
STU_14160,15,Female,High School,5.55,4.28,4.9,0.31,58.73,95.37,3.8,Moderate,57.35,0
STU_14161,18,Female,College,5.69,2.24,7.13,1.29,56.31,82.1,3.52,Low,98.74,0
STU_14162,25,Male,University,1.81,2.74,5.62,1.23,65.62,97.95,4.68,Low,98.79,0
STU_14163,19,Male,College,0.88,4.34,8.67,0.0,82.93,91.08,4.22,Low,69.66,0
STU_14164,19,Male,College,3.69,3.8,7.1,1.3,82.16,81.68,3.52,Low,72.62,0
STU_14165,14,Male,High School,6.51,5.79,4.66,0.0,80.39,96.98,5.3,High,59.5,0
STU_14166,15,Non-binary,High School,0.82,2.99,8.22,2.01,81.29,91.25,3.6,Low,90.08,0
STU_14167,24,Female,University,2.32,1.9,6.87,1.11,82.36,85.69,4.3,Low,86.11,0
STU_14168,22,Male,University,6.18,0.93,7.96,1.48,78.96,93.8,2.9,Low,91.44,0
STU_14169,22,Male,University,1.83,2.87,7.06,0.37,82.79,75.13,5.14,Low,90.64,0
STU_14170,16,Male,High School,7.06,0.82,7.23,0.52,55.7,94.31,5.44,Severe,61.26,1
STU_14171,19,Male,College,11.13,2.71,6.26,1.35,73.09,81.46,5.45,Low,60.63,0
STU_14172,14,Female,High School,2.46,5.62,6.2,2.96,88.8,99.72,2.4,Low,79.46,0
STU_14173,15,Male,High School,8.18,4.25,5.52,0.3,66.83,95.04,3.5,Moderate,73.36,0
STU_14174,19,Male,College,5.32,0.03,7.21,1.55,80.45,97.92,3.85,Moderate,63.51,0
STU_14175,19,Male,College,2.52,0.0,7.57,0.0,83.85,89.81,4.63,Low,68.58,0
STU_14176,22,Female,University,8.48,0.0,7.72,0.17,64.32,58.73,5.23,Moderate,71.16,0
STU_14177,15,Female,High School,5.52,1.43,7.49,0.0,66.57,97.85,5.65,Low,85.18,0
STU_14178,24,Female,University,7.48,1.91,6.72,0.73,74.91,85.26,5.2,Moderate,75.98,0
STU_14179,13,Male,High School,10.36,4.51,3.57,1.28,62.12,90.1,5.75,Severe,47.48,1
STU_14180,24,Female,University,4.23,3.95,7.53,1.8,57.46,73.81,4.58,Moderate,85.07,0
STU_14181,15,Female,High School,5.88,3.53,6.47,2.7,74.59,76.91,4.98,Low,65.24,0
STU_14182,17,Male,High School,1.71,1.41,6.54,0.37,72.29,91.63,3.17,Low,94.93,0
STU_14183,19,Male,College,3.34,1.49,6.75,0.0,72.42,88.56,5.63,High,69.43,0
STU_14184,16,Male,High School,4.3,1.29,3.65,0.46,73.9,79.26,5.16,Moderate,79.56,0
STU_14185,25,Male,University,5.03,5.03,8.04,1.0,76.65,80.76,4.33,Low,66.43,0
STU_14186,25,Male,University,0.0,1.38,7.79,0.0,83.41,94.63,4.89,Low,91.37,0
STU_14187,23,Female,University,8.37,0.0,8.39,0.0,72.2,81.24,4.66,Moderate,89.17,0
STU_14188,23,Male,University,6.09,2.19,9.41,0.64,72.0,83.85,4.89,Low,86.97,0
STU_14189,13,Female,High School,5.79,5.3,2.9,2.61,60.02,91.45,6.43,Severe,58.1,1
STU_14190,18,Male,College,9.62,2.38,4.99,1.57,72.5,72.6,5.56,High,67.15,0
STU_14191,14,Female,High School,8.55,2.39,5.67,2.72,69.84,95.4,3.65,High,70.49,0
STU_14192,24,Female,University,4.12,0.11,6.95,0.0,74.57,86.69,5.17,Moderate,80.01,0
STU_14193,15,Non-binary,High School,3.08,3.47,5.56,1.71,55.4,78.08,3.2,Low,95.91,0
STU_14194,16,Male,High School,6.06,4.29,7.52,1.09,63.77,96.14,6.07,Moderate,70.76,0
STU_14195,18,Male,College,8.38,2.18,7.68,0.0,70.73,71.86,5.4,Moderate,73.36,0
STU_14196,18,Female,College,4.13,3.84,4.65,0.21,76.82,76.39,6.05,Moderate,75.57,0
STU_14197,19,Male,College,6.72,0.0,7.41,0.72,83.59,73.12,3.67,Low,80.11,0
STU_14198,17,Female,High School,8.77,5.38,4.19,1.89,56.47,75.24,5.11,Severe,63.47,1
STU_14199,19,Non-binary,College,6.97,2.7,6.6,0.0,74.62,78.68,6.61,Moderate,71.01,0
STU_14200,14,Female,High School,0.51,1.25,6.25,1.89,81.35,98.87,4.75,Low,76.17,0
STU_14201,13,Male,High School,1.51,1.77,8.27,0.27,79.22,72.69,2.8,Low,87.97,0
STU_14202,24,Female,University,8.35,5.66,5.93,2.06,72.15,80.23,4.64,Low,74.68,0
